density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.7216796875,0.0947265625,0.8935546875,0.1826171875,0.5517578125,0.5322265625,0.8740234375,17.633489927162742
0.2216796875,0.5947265625,0.3935546875,0.6826171875,0.0517578125,0.0322265625,0.3740234375,19.394961778751814
0.1591796875,0.4072265625,0.8310546875,0.9951171875,0.2392578125,0.0947265625,0.1865234375,19.591240204493758
0.6591796875,0.9072265625,0.3310546875,0.4951171875,0.7392578125,0.5947265625,0.6865234375,14.974936105936267
0.9091796875,0.1572265625,0.0810546875,0.7451171875,0.9892578125,0.3447265625,0.9365234375,22.038185409313176
0.4091796875,0.6572265625,0.5810546875,0.2451171875,0.4892578125,0.8447265625,0.4365234375,14.993103748972215
0.2841796875,0.0322265625,0.4560546875,0.8701171875,0.8642578125,0.9697265625,0.0615234375,20.799941348417228
0.7841796875,0.5322265625,0.9560546875,0.3701171875,0.3642578125,0.4697265625,0.5615234375,15.07271073470266
0.5341796875,0.2822265625,0.7060546875,0.6201171875,0.1142578125,0.7197265625,0.8115234375,18.4916691843684
0.0341796875,0.7822265625,0.2060546875,0.1201171875,0.6142578125,0.2197265625,0.3115234375,17.65407181003778
0.0498046875,0.0166015625,0.7529296875,0.6982421875,0.3173828125,0.8291015625,0.9521484375,22.431441095314863
0.5498046875,0.5166015625,0.2529296875,0.1982421875,0.8173828125,0.3291015625,0.4521484375,17.724362335948
0.7998046875,0.2666015625,0.0029296875,0.9482421875,0.5673828125,0.5791015625,0.2021484375,20.4245944953989
0.2998046875,0.7666015625,0.5029296875,0.4482421875,0.0673828125,0.0791015625,0.7021484375,17.84815829535139
0.4248046875,0.3916015625,0.3779296875,0.5732421875,0.6923828125,0.2041015625,0.8271484375,20.454258364988835
0.9248046875,0.8916015625,0.8779296875,0.0732421875,0.1923828125,0.7041015625,0.3271484375,10.96056224907404
0.6748046875,0.1416015625,0.6279296875,0.8232421875,0.4423828125,0.4541015625,0.0771484375,19.194864251351095
0.1748046875,0.6416015625,0.1279296875,0.3232421875,0.9423828125,0.9541015625,0.5771484375,17.4089812294633
0.2373046875,0.3291015625,0.5654296875,0.0107421875,0.7548828125,0.8916015625,0.8896484375,16.54082390844628
0.7373046875,0.8291015625,0.0654296875,0.5107421875,0.2548828125,0.3916015625,0.3896484375,16.770588686143387
0.9873046875,0.0791015625,0.3154296875,0.2607421875,0.0048828125,0.6416015625,0.1396484375,18.070825321259232
0.4873046875,0.5791015625,0.8154296875,0.7607421875,0.5048828125,0.1416015625,0.6396484375,18.166850538748704
0.3623046875,0.2041015625,0.1904296875,0.1357421875,0.1298828125,0.0166015625,0.7646484375,21.233333432293012
0.8623046875,0.7041015625,0.6904296875,0.6357421875,0.6298828125,0.5166015625,0.2646484375,15.239421483190043
0.6123046875,0.4541015625,0.9404296875,0.3857421875,0.8798828125,0.2666015625,0.0146484375,16.037091206222648
0.1123046875,0.9541015625,0.4404296875,0.8857421875,0.3798828125,0.7666015625,0.5146484375,17.01897836289597
0.0810546875,0.4853515625,0.0966796875,0.8544921875,0.0986328125,0.5478515625,0.4833984375,21.47832327346128
0.5810546875,0.9853515625,0.5966796875,0.3544921875,0.5986328125,0.0478515625,0.9833984375,15.174981669312592
0.8310546875,0.2353515625,0.8466796875,0.6044921875,0.8486328125,0.7978515625,0.7333984375,16.93121461064103
0.3310546875,0.7353515625,0.3466796875,0.1044921875,0.3486328125,0.2978515625,0.2333984375,16.372857905300513
0.4560546875,0.1103515625,0.7216796875,0.9794921875,0.9736328125,0.4228515625,0.3583984375,20.92934379426498
0.9560546875,0.6103515625,0.2216796875,0.4794921875,0.4736328125,0.9228515625,0.8583984375,14.646463241641595
0.7060546875,0.3603515625,0.4716796875,0.7294921875,0.2236328125,0.1728515625,0.6083984375,19.63527708759277
0.2060546875,0.8603515625,0.9716796875,0.2294921875,0.7236328125,0.6728515625,0.1083984375,13.89320037178769
0.1435546875,0.1728515625,0.2841796875,0.4169921875,0.5361328125,0.7353515625,0.4208984375,20.888675070528073
0.6435546875,0.6728515625,0.7841796875,0.9169921875,0.0361328125,0.2353515625,0.9208984375,17.65008314023202
0.8935546875,0.4228515625,0.5341796875,0.1669921875,0.2861328125,0.9853515625,0.6708984375,13.878493079951122
0.3935546875,0.9228515625,0.0341796875,0.6669921875,0.7861328125,0.4853515625,0.1708984375,17.27986000794992
0.2685546875,0.2978515625,0.9091796875,0.2919921875,0.4111328125,0.3603515625,0.2958984375,17.94958010033184
0.7685546875,0.7978515625,0.4091796875,0.7919921875,0.9111328125,0.8603515625,0.7958984375,14.768545933187086
0.5185546875,0.0478515625,0.1591796875,0.0419921875,0.6611328125,0.1103515625,0.5458984375,20.92084433526691
0.0185546875,0.5478515625,0.6591796875,0.5419921875,0.1611328125,0.6103515625,0.0458984375,17.7632348948757
0.0263671875,0.1494140625,0.1826171875,0.9091796875,0.8251953125,0.6806640625,0.8193359375,24.456886982932314
0.5263671875,0.6494140625,0.6826171875,0.4091796875,0.3251953125,0.1806640625,0.3193359375,16.557660023456055
0.7763671875,0.3994140625,0.9326171875,0.6591796875,0.0751953125,0.9306640625,0.0693359375,15.507782958453344
0.2763671875,0.8994140625,0.4326171875,0.1591796875,0.5751953125,0.4306640625,0.5693359375,15.457525753992817
0.4013671875,0.2744140625,0.5576171875,0.7841796875,0.2001953125,0.3056640625,0.9443359375,21.39946878882944
0.9013671875,0.7744140625,0.0576171875,0.2841796875,0.7001953125,0.8056640625,0.4443359375,14.718277092479754
0.6513671875,0.0244140625,0.3076171875,0.5341796875,0.9501953125,0.0556640625,0.1943359375,20.597963346733795
0.1513671875,0.5244140625,0.8076171875,0.0341796875,0.4501953125,0.5556640625,0.6943359375,16.18622486752727
0.2138671875,0.4619140625,0.4951171875,0.3466796875,0.2626953125,0.6181640625,0.7568359375,18.426111121957714
0.7138671875,0.9619140625,0.9951171875,0.8466796875,0.7626953125,0.1181640625,0.2568359375,14.918370966339772
0.9638671875,0.2119140625,0.7451171875,0.0966796875,0.5126953125,0.8681640625,0.0068359375,15.087651692215537
0.4638671875,0.7119140625,0.2451171875,0.5966796875,0.0126953125,0.3681640625,0.5068359375,18.0776392163802
0.3388671875,0.0869140625,0.8701171875,0.4716796875,0.6376953125,0.4931640625,0.8818359375,20.3627770588442
0.8388671875,0.5869140625,0.3701171875,0.9716796875,0.1376953125,0.9931640625,0.3818359375,16.686717767865943
0.5888671875,0.3369140625,0.1201171875,0.2216796875,0.3876953125,0.2431640625,0.1318359375,18.516308506388782
0.0888671875,0.8369140625,0.6201171875,0.7216796875,0.8876953125,0.7431640625,0.6318359375,16.756314148449064
0.1201171875,0.3681640625,0.9638671875,0.5029296875,0.6064453125,0.9619140625,0.3505859375,17.221372113723366
0.6201171875,0.8681640625,0.4638671875,0.0029296875,0.1064453125,0.4619140625,0.8505859375,13.351621827317476
0.8701171875,0.1181640625,0.2138671875,0.7529296875,0.3564453125,0.7119140625,0.6005859375,20.62377451358997
0.3701171875,0.6181640625,0.7138671875,0.2529296875,0.8564453125,0.2119140625,0.1005859375,16.23800276991146
0.4951171875,0.2431640625,0.3388671875,0.6279296875,0.4814453125,0.0869140625,0.4755859375,20.799945204488882
0.9951171875,0.7431640625,0.8388671875,0.1279296875,0.9814453125,0.5869140625,0.9755859375,10.68340285941548
0.7451171875,0.4931640625,0.5888671875,0.8779296875,0.7314453125,0.3369140625,0.7255859375,18.6044890518087
0.2451171875,0.9931640625,0.0888671875,0.3779296875,0.2314453125,0.8369140625,0.2255859375,15.669937869803798
0.1826171875,0.0556640625,0.6513671875,0.1904296875,0.0439453125,0.7744140625,0.2880859375,19.35461485572698
0.6826171875,0.5556640625,0.1513671875,0.6904296875,0.5439453125,0.2744140625,0.7880859375,19.497024638518234
0.9326171875,0.3056640625,0.4013671875,0.4404296875,0.7939453125,0.5244140625,0.5380859375,17.87934308914965
0.4326171875,0.8056640625,0.9013671875,0.9404296875,0.2939453125,0.0244140625,0.0380859375,16.474401730644377
0.3076171875,0.4306640625,0.0263671875,0.0654296875,0.9189453125,0.1494140625,0.4130859375,19.382453957810657
0.8076171875,0.9306640625,0.5263671875,0.5654296875,0.4189453125,0.6494140625,0.9130859375,13.090384350268602
0.5576171875,0.1806640625,0.7763671875,0.3154296875,0.1689453125,0.3994140625,0.6630859375,18.709069040110183
0.0576171875,0.6806640625,0.2763671875,0.8154296875,0.6689453125,0.8994140625,0.1630859375,18.458073276666564
0.0419921875,0.3837890625,0.6982421875,0.4873046875,0.4033203125,0.0400390625,0.5849609375,20.255052813211513
0.5419921875,0.8837890625,0.1982421875,0.9873046875,0.9033203125,0.5400390625,0.0849609375,17.165627244245314
0.7919921875,0.1337890625,0.4482421875,0.2373046875,0.6533203125,0.2900390625,0.3349609375,18.71209993977015
0.2919921875,0.6337890625,0.9482421875,0.7373046875,0.1533203125,0.7900390625,0.8349609375,15.968287542277748
0.4169921875,0.0087890625,0.0732421875,0.3623046875,0.5283203125,0.9150390625,0.7099609375,21.827121656585685
0.9169921875,0.5087890625,0.5732421875,0.8623046875,0.0283203125,0.4150390625,0.2099609375,17.21811436869813
0.6669921875,0.2587890625,0.8232421875,0.1123046875,0.2783203125,0.6650390625,0.4599609375,16.166719415584392
0.1669921875,0.7587890625,0.3232421875,0.6123046875,0.7783203125,0.1650390625,0.9599609375,19.51566748978485
0.2294921875,0.1962890625,0.8857421875,0.7998046875,0.9658203125,0.2275390625,0.5224609375,20.808270548327414
0.7294921875,0.6962890625,0.3857421875,0.2998046875,0.4658203125,0.7275390625,0.0224609375,14.906485484045934
0.9794921875,0.4462890625,0.1357421875,0.5498046875,0.2158203125,0.4775390625,0.2724609375,17.814822161102985
0.4794921875,0.9462890625,0.6357421875,0.0498046875,0.7158203125,0.9775390625,0.7724609375,9.795576383881347
0.3544921875,0.3212890625,0.2607421875,0.9248046875,0.0908203125,0.8525390625,0.6474609375,20.98519183986073
0.8544921875,0.8212890625,0.7607421875,0.4248046875,0.5908203125,0.3525390625,0.1474609375,14.208063902517829
0.6044921875,0.0712890625,0.5107421875,0.6748046875,0.8408203125,0.6025390625,0.3974609375,20.370597801883605
0.1044921875,0.5712890625,0.0107421875,0.1748046875,0.3408203125,0.1025390625,0.8974609375,20.624359460726716
0.0732421875,0.1025390625,0.4169921875,0.0810546875,0.1845703125,0.3212890625,0.1162109375,19.806354931217665
0.5732421875,0.6025390625,0.9169921875,0.5810546875,0.6845703125,0.8212890625,0.6162109375,14.760204965359463
0.8232421875,0.3525390625,0.6669921875,0.3310546875,0.9345703125,0.0712890625,0.8662109375,18.068421835608422
0.3232421875,0.8525390625,0.1669921875,0.8310546875,0.4345703125,0.5712890625,0.3662109375,18.0265963275133
0.4482421875,0.4775390625,0.7919921875,0.2060546875,0.8095703125,0.6962890625,0.2412109375,15.685407569926815
0.9482421875,0.9775390625,0.2919921875,0.7060546875,0.3095703125,0.1962890625,0.7412109375,15.844031000282424
0.6982421875,0.2275390625,0.0419921875,0.4560546875,0.0595703125,0.9462890625,0.9912109375,19.4329304652529
0.1982421875,0.7275390625,0.5419921875,0.9560546875,0.5595703125,0.4462890625,0.4912109375,18.743454706721355
0.1357421875,0.2900390625,0.2294921875,0.6435546875,0.7470703125,0.3837890625,0.0537109375,20.330553420853697
0.6357421875,0.7900390625,0.7294921875,0.1435546875,0.2470703125,0.8837890625,0.5537109375,11.968943323324492
0.8857421875,0.0400390625,0.9794921875,0.8935546875,0.4970703125,0.1337890625,0.8037109375,20.613738075518246
0.3857421875,0.5400390625,0.4794921875,0.3935546875,0.9970703125,0.6337890625,0.3037109375,17.17460726936773
0.2607421875,0.1650390625,0.6044921875,0.5185546875,0.3720703125,0.5087890625,0.1787109375,19.667101357664688
0.7607421875,0.6650390625,0.1044921875,0.0185546875,0.8720703125,0.0087890625,0.6787109375,17.052336890692704
0.5107421875,0.4150390625,0.3544921875,0.7685546875,0.6220703125,0.7587890625,0.9287109375,19.252423084544343
0.0107421875,0.9150390625,0.8544921875,0.2685546875,0.1220703125,0.2587890625,0.4287109375,15.780223501790157
0.0146484375,0.0830078125,0.5849609375,0.8427734375,0.5712890625,0.1064453125,0.7529296875,23.955491455946323
0.5146484375,0.5830078125,0.0849609375,0.3427734375,0.0712890625,0.6064453125,0.2529296875,17.599432432566886
0.7646484375,0.3330078125,0.3349609375,0.5927734375,0.3212890625,0.3564453125,0.0029296875,18.05185297440195
0.2646484375,0.8330078125,0.8349609375,0.0927734375,0.8212890625,0.8564453125,0.5029296875,12.71902553048298
0.3896484375,0.4580078125,0.2099609375,0.9677734375,0.4462890625,0.9814453125,0.8779296875,19.88459754124504
0.8896484375,0.9580078125,0.7099609375,0.4677734375,0.9462890625,0.4814453125,0.3779296875,13.265378720255168
0.6396484375,0.2080078125,0.9599609375,0.7177734375,0.6962890625,0.7314453125,0.1279296875,17.570015278096015
0.1396484375,0.7080078125,0.4599609375,0.2177734375,0.1962890625,0.2314453125,0.6279296875,17.709211823494552
0.2021484375,0.2705078125,0.7724609375,0.4052734375,0.0087890625,0.1689453125,0.8154296875,20.26199805376364
0.7021484375,0.7705078125,0.2724609375,0.9052734375,0.5087890625,0.6689453125,0.3154296875,16.96117719041955
0.9521484375,0.0205078125,0.0224609375,0.1552734375,0.7587890625,0.4189453125,0.0654296875,19.10269651562439
0.4521484375,0.5205078125,0.5224609375,0.6552734375,0.2587890625,0.9189453125,0.5654296875,17.109553383367448
0.3271484375,0.1455078125,0.3974609375,0.2802734375,0.8837890625,0.7939453125,0.9404296875,19.982742569583568
0.8271484375,0.6455078125,0.8974609375,0.7802734375,0.3837890625,0.2939453125,0.4404296875,16.129942721038653
0.5771484375,0.3955078125,0.6474609375,0.0302734375,0.1337890625,0.5439453125,0.1904296875,15.975829283665574
0.0771484375,0.8955078125,0.1474609375,0.5302734375,0.6337890625,0.0439453125,0.6904296875,19.220425860933727
0.1083984375,0.4267578125,0.3037109375,0.7490234375,0.8525390625,0.2626953125,0.2841796875,20.588922329268023
0.6083984375,0.9267578125,0.8037109375,0.2490234375,0.3525390625,0.7626953125,0.7841796875,11.139188758322213
0.8583984375,0.1767578125,0.5537109375,0.9990234375,0.1025390625,0.0126953125,0.5341796875,20.796264503185075
0.3583984375,0.6767578125,0.0537109375,0.4990234375,0.6025390625,0.5126953125,0.0341796875,17.78269352609731
0.4833984375,0.0517578125,0.9287109375,0.6240234375,0.2275390625,0.6376953125,0.4091796875,19.468936791486296
0.9833984375,0.5517578125,0.4287109375,0.1240234375,0.7275390625,0.1376953125,0.9091796875,16.13712823649599
0.7333984375,0.3017578125,0.1787109375,0.8740234375,0.9775390625,0.8876953125,0.6591796875,19.83894058505222
0.2333984375,0.8017578125,0.6787109375,0.3740234375,0.4775390625,0.3876953125,0.1591796875,15.935293935191602
0.1708984375,0.2392578125,0.1162109375,0.0615234375,0.2900390625,0.4501953125,0.3466796875,20.068422481369836
0.6708984375,0.7392578125,0.6162109375,0.5615234375,0.7900390625,0.9501953125,0.8466796875,13.170687010674758
0.9208984375,0.4892578125,0.8662109375,0.3115234375,0.5400390625,0.2001953125,0.5966796875,15.798541448156136
0.4208984375,0.9892578125,0.3662109375,0.8115234375,0.0400390625,0.7001953125,0.0966796875,15.801539713370735
0.2958984375,0.3642578125,0.7412109375,0.1865234375,0.6650390625,0.5751953125,0.4716796875,17.39621557724766
0.7958984375,0.8642578125,0.2412109375,0.6865234375,0.1650390625,0.0751953125,0.9716796875,17.507942693842228
0.5458984375,0.1142578125,0.4912109375,0.4365234375,0.4150390625,0.8251953125,0.7216796875,19.48201809999463
0.0458984375,0.6142578125,0.9912109375,0.9365234375,0.9150390625,0.3251953125,0.2216796875,18.27070415454489
0.0615234375,0.3173828125,0.0380859375,0.2646484375,0.1494140625,0.7470703125,0.5185546875,20.720610324023124
0.5615234375,0.8173828125,0.5380859375,0.7646484375,0.6494140625,0.2470703125,0.0185546875,16.30382140515494
0.8115234375,0.0673828125,0.7880859375,0.0146484375,0.8994140625,0.9970703125,0.2685546875,15.761229643249438
0.3115234375,0.5673828125,0.2880859375,0.5146484375,0.3994140625,0.4970703125,0.7685546875,19.02935877746637
0.4365234375,0.1923828125,0.6630859375,0.3896484375,0.7744140625,0.3720703125,0.6435546875,19.62991663050364
0.9365234375,0.6923828125,0.1630859375,0.8896484375,0.2744140625,0.8720703125,0.1435546875,16.425351760549635
0.6865234375,0.4423828125,0.4130859375,0.1396484375,0.0244140625,0.1220703125,0.3935546875,17.395674624677994
0.1865234375,0.9423828125,0.9130859375,0.6396484375,0.5244140625,0.6220703125,0.8935546875,14.523059983770086
0.2490234375,0.0048828125,0.3505859375,0.9521484375,0.7119140625,0.5595703125,0.5810546875,23.763492576948217
0.7490234375,0.5048828125,0.8505859375,0.4521484375,0.2119140625,0.0595703125,0.0810546875,16.189933980365247
0.9990234375,0.2548828125,0.6005859375,0.7021484375,0.4619140625,0.8095703125,0.3310546875,17.324193057162134
0.4990234375,0.7548828125,0.1005859375,0.2021484375,0.9619140625,0.3095703125,0.8310546875,17.270636232522396
0.3740234375,0.3798828125,0.9755859375,0.8271484375,0.3369140625,0.4345703125,0.7060546875,18.95118308843951
0.8740234375,0.8798828125,0.4755859375,0.3271484375,0.8369140625,0.9345703125,0.2060546875,12.598504323087765
0.6240234375,0.1298828125,0.2255859375,0.5771484375,0.5869140625,0.1845703125,0.4560546875,21.172722443503606
0.1240234375,0.6298828125,0.7255859375,0.0771484375,0.0869140625,0.6845703125,0.9560546875,15.156462555109611
0.0927734375,0.1611328125,0.8193359375,0.1708984375,0.4306640625,0.9033203125,0.0498046875,17.783651888222945
0.5927734375,0.6611328125,0.3193359375,0.6708984375,0.9306640625,0.4033203125,0.5498046875,17.931132637368524
0.8427734375,0.4111328125,0.0693359375,0.4208984375,0.6806640625,0.6533203125,0.7998046875,18.29819415069576
0.3427734375,0.9111328125,0.5693359375,0.9208984375,0.1806640625,0.1533203125,0.2998046875,17.345370877797993
0.4677734375,0.2861328125,0.4443359375,0.0458984375,0.5556640625,0.0283203125,0.1748046875,18.058176104227943
0.9677734375,0.7861328125,0.9443359375,0.5458984375,0.0556640625,0.5283203125,0.6748046875,13.12160915193167
0.7177734375,0.0361328125,0.6943359375,0.2958984375,0.3056640625,0.2783203125,0.9248046875,19.994848379267157
0.2177734375,0.5361328125,0.1943359375,0.7958984375,0.8056640625,0.7783203125,0.4248046875,19.68302402995363
0.1552734375,0.4736328125,0.5068359375,0.6083984375,0.9931640625,0.8408203125,0.1123046875,18.102811847947724
0.6552734375,0.9736328125,0.0068359375,0.1083984375,0.4931640625,0.3408203125,0.6123046875,15.343456787031446
0.9052734375,0.2236328125,0.2568359375,0.8583984375,0.2431640625,0.5908203125,0.8623046875,20.55913544355531
0.4052734375,0.7236328125,0.7568359375,0.3583984375,0.7431640625,0.0908203125,0.3623046875,16.374229979807666
0.2802734375,0.0986328125,0.1318359375,0.7333984375,0.1181640625,0.2158203125,0.2373046875,22.143439121226457
0.7802734375,0.5986328125,0.6318359375,0.2333984375,0.6181640625,0.7158203125,0.7373046875,13.999581744157709
0.5302734375,0.3486328125,0.8818359375,0.9833984375,0.8681640625,0.4658203125,0.9873046875,19.525984566056493
0.0302734375,0.8486328125,0.3818359375,0.4833984375,0.3681640625,0.9658203125,0.4873046875,16.198392970114273
0.0224609375,0.4501953125,0.9052734375,0.1005859375,0.6416015625,0.7705078125,0.6513671875,16.374015361812756
0.5224609375,0.9501953125,0.4052734375,0.6005859375,0.1416015625,0.2705078125,0.1513671875,15.928844647895234
0.7724609375,0.2001953125,0.1552734375,0.3505859375,0.3916015625,0.5205078125,0.4013671875,19.34314828784039
0.2724609375,0.7001953125,0.6552734375,0.8505859375,0.8916015625,0.0205078125,0.9013671875,19.424715066538912
0.3974609375,0.0751953125,0.2802734375,0.2255859375,0.2666015625,0.1455078125,0.5263671875,21.19915129743016
0.8974609375,0.5751953125,0.7802734375,0.7255859375,0.7666015625,0.6455078125,0.0263671875,15.381444418475844
0.6474609375,0.3251953125,0.5302734375,0.4755859375,0.5166015625,0.3955078125,0.2763671875,18.16608075687865
0.1474609375,0.8251953125,0.0302734375,0.9755859375,0.0166015625,0.8955078125,0.7763671875,19.202727868626766
0.2099609375,0.1376953125,0.7177734375,0.6630859375,0.2041015625,0.9580078125,0.7138671875,20.14580587933021
0.7099609375,0.6376953125,0.2177734375,0.1630859375,0.7041015625,0.4580078125,0.2138671875,16.077247184379726
0.9599609375,0.3876953125,0.4677734375,0.9130859375,0.9541015625,0.7080078125,0.4638671875,17.969813797223182
0.4599609375,0.8876953125,0.9677734375,0.4130859375,0.4541015625,0.2080078125,0.9638671875,14.597534626306652
0.3349609375,0.2626953125,0.0927734375,0.5380859375,0.8291015625,0.0830078125,0.5888671875,21.961600946894315
0.8349609375,0.7626953125,0.5927734375,0.0380859375,0.3291015625,0.5830078125,0.0888671875,13.33761970028555
0.5849609375,0.0126953125,0.8427734375,0.7880859375,0.0791015625,0.3330078125,0.3388671875,20.37815475627693
0.0849609375,0.5126953125,0.3427734375,0.2880859375,0.5791015625,0.8330078125,0.8388671875,18.12790816180431
0.1162109375,0.0439453125,0.2490234375,0.4443359375,0.9228515625,0.6142578125,0.1826171875,21.4624185866855
0.6162109375,0.5439453125,0.7490234375,0.9443359375,0.4228515625,0.1142578125,0.6826171875,18.805018820150185
0.8662109375,0.2939453125,0.9990234375,0.1943359375,0.1728515625,0.8642578125,0.9326171875,13.33110573280223
0.3662109375,0.7939453125,0.4990234375,0.6943359375,0.6728515625,0.3642578125,0.4326171875,17.33096387797395
0.4912109375,0.4189453125,0.6240234375,0.3193359375,0.0478515625,0.4892578125,0.0576171875,16.857419621124112
0.9912109375,0.9189453125,0.1240234375,0.8193359375,0.5478515625,0.9892578125,0.5576171875,14.192303839967254
0.7412109375,0.1689453125,0.3740234375,0.0693359375,0.7978515625,0.2392578125,0.8076171875,19.166594614900237
0.2412109375,0.6689453125,0.8740234375,0.5693359375,0.2978515625,0.7392578125,0.3076171875,16.008061164796587
0.1787109375,0.3564453125,0.4365234375,0.7568359375,0.4853515625,0.6767578125,0.2451171875,19.853259862238545
0.6787109375,0.8564453125,0.9365234375,0.2568359375,0.9853515625,0.1767578125,0.7451171875,13.902917172502123
0.9287109375,0.1064453125,0.6865234375,0.5068359375,0.7353515625,0.9267578125,0.9951171875,17.030808001954675
0.4287109375,0.6064453125,0.1865234375,0.0068359375,0.2353515625,0.4267578125,0.4951171875,16.99036109818371
0.3037109375,0.2314453125,0.8115234375,0.8818359375,0.6103515625,0.3017578125,0.1201171875,19.59230875098175
0.8037109375,0.7314453125,0.3115234375,0.3818359375,0.1103515625,0.8017578125,0.6201171875,14.581664023118705
0.5537109375,0.4814453125,0.0615234375,0.6318359375,0.3603515625,0.0517578125,0.8701171875,21.05416161695107
0.0537109375,0.9814453125,0.5615234375,0.1318359375,0.8603515625,0.5517578125,0.3701171875,14.881830489220604
0.0380859375,0.2158203125,0.4833984375,0.5537109375,0.0634765625,0.3798828125,0.8857421875,22.37821667104738
0.5380859375,0.7158203125,0.9833984375,0.0537109375,0.5634765625,0.8798828125,0.3857421875,12.022770925235971
0.7880859375,0.4658203125,0.7333984375,0.8037109375,0.8134765625,0.1298828125,0.1357421875,17.42017334675798
0.2880859375,0.9658203125,0.2333984375,0.3037109375,0.3134765625,0.6298828125,0.6357421875,15.51513106898339
0.4130859375,0.3408203125,0.8583984375,0.6787109375,0.9384765625,0.5048828125,0.7607421875,18.821397029327837
0.9130859375,0.8408203125,0.3583984375,0.1787109375,0.4384765625,0.0048828125,0.2607421875,15.08250693974645
0.6630859375,0.0908203125,0.1083984375,0.9287109375,0.1884765625,0.7548828125,0.0107421875,20.611305647333346
0.1630859375,0.5908203125,0.6083984375,0.4287109375,0.6884765625,0.2548828125,0.5107421875,18.324866259024013
0.2255859375,0.4033203125,0.1708984375,0.2412109375,0.5009765625,0.3173828125,0.9482421875,20.582257972537985
0.7255859375,0.9033203125,0.6708984375,0.7412109375,0.0009765625,0.8173828125,0.4482421875,13.845002193230737
0.9755859375,0.1533203125,0.9208984375,0.4912109375,0.2509765625,0.0673828125,0.1982421875,17.600383380973728
0.4755859375,0.6533203125,0.4208984375,0.9912109375,0.7509765625,0.5673828125,0.6982421875,18.71069012323304
0.3505859375,0.0283203125,0.5458984375,0.1162109375,0.3759765625,0.6923828125,0.8232421875,19.9444502792327
0.8505859375,0.5283203125,0.0458984375,0.6162109375,0.8759765625,0.1923828125,0.3232421875,18.63837624402864
0.6005859375,0.2783203125,0.2958984375,0.3662109375,0.6259765625,0.9423828125,0.0732421875,17.608415644731892
0.1005859375,0.7783203125,0.7958984375,0.8662109375,0.1259765625,0.4423828125,0.5732421875,17.869123714586845
0.0693359375,0.3095703125,0.6396484375,0.8974609375,0.3447265625,0.2236328125,0.4169921875,21.234001355447866
0.5693359375,0.8095703125,0.1396484375,0.3974609375,0.8447265625,0.7236328125,0.9169921875,15.508940482834985
0.8193359375,0.0595703125,0.3896484375,0.6474609375,0.5947265625,0.4736328125,0.6669921875,20.882585736052864
0.3193359375,0.5595703125,0.8896484375,0.1474609375,0.0947265625,0.9736328125,0.1669921875,14.348825307890612
0.4443359375,0.1845703125,0.0146484375,0.7724609375,0.7197265625,0.8486328125,0.2919921875,21.29259908792058
0.9443359375,0.6845703125,0.5146484375,0.2724609375,0.2197265625,0.3486328125,0.7919921875,14.945167453285219
0.6943359375,0.4345703125,0.7646484375,0.5224609375,0.4697265625,0.5986328125,0.5419921875,16.67027917222984
0.1943359375,0.9345703125,0.2646484375,0.0224609375,0.9697265625,0.0986328125,0.0419921875,15.757449409837958
0.1318359375,0.1220703125,0.9521484375,0.3349609375,0.7822265625,0.0361328125,0.4794921875,20.165812628884147
0.6318359375,0.6220703125,0.4521484375,0.8349609375,0.2822265625,0.5361328125,0.9794921875,17.896598822289352
0.8818359375,0.3720703125,0.2021484375,0.0849609375,0.0322265625,0.2861328125,0.7294921875,17.824577417947694
0.3818359375,0.8720703125,0.7021484375,0.5849609375,0.5322265625,0.7861328125,0.2294921875,14.777508442551841
0.2568359375,0.4970703125,0.3271484375,0.4599609375,0.1572265625,0.9111328125,0.3544921875,17.920411179207363
0.7568359375,0.9970703125,0.8271484375,0.9599609375,0.6572265625,0.4111328125,0.8544921875,14.450626053269149
0.5068359375,0.2470703125,0.5771484375,0.2099609375,0.9072265625,0.6611328125,0.6044921875,17.928000417161538
0.0068359375,0.7470703125,0.0771484375,0.7099609375,0.4072265625,0.1611328125,0.1044921875,19.292248561879518
0.0048828125,0.2490234375,0.9814453125,0.4306640625,0.1904296875,0.5380859375,0.2509765625,18.865231169227545
0.5048828125,0.7490234375,0.4814453125,0.9306640625,0.6904296875,0.0380859375,0.7509765625,18.920105736972964
0.7548828125,0.4990234375,0.2314453125,0.1806640625,0.9404296875,0.7880859375,0.5009765625,16.025338798083293
0.2548828125,0.9990234375,0.7314453125,0.6806640625,0.4404296875,0.2880859375,0.0009765625,15.527656181043609
0.3798828125,0.3740234375,0.3564453125,0.3056640625,0.8154296875,0.4130859375,0.3759765625,18.79592992570864
0.8798828125,0.8740234375,0.8564453125,0.8056640625,0.3154296875,0.9130859375,0.8759765625,11.294641438857907
0.6298828125,0.1240234375,0.6064453125,0.0556640625,0.0654296875,0.1630859375,0.6259765625,18.939976637468334
0.1298828125,0.6240234375,0.1064453125,0.5556640625,0.5654296875,0.6630859375,0.1259765625,18.679907832579904
0.1923828125,0.4365234375,0.6689453125,0.8681640625,0.6279296875,0.7255859375,0.3134765625,19.032929980380857
0.6923828125,0.9365234375,0.1689453125,0.3681640625,0.1279296875,0.2255859375,0.8134765625,16.11648165899302
0.9423828125,0.1865234375,0.4189453125,0.6181640625,0.3779296875,0.9755859375,0.5634765625,17.92563859999721
