density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.048828125,0.767578125,0.455078125,0.310546875,0.923828125,0.017578125,0.119140625,17.354965995017317
0.033203125,0.033203125,0.501953125,0.888671875,0.126953125,0.908203125,0.634765625,23.185375585622406
0.533203125,0.533203125,0.001953125,0.388671875,0.626953125,0.408203125,0.134765625,18.2680794536624
0.783203125,0.283203125,0.251953125,0.638671875,0.876953125,0.658203125,0.384765625,19.06532017583823
0.283203125,0.783203125,0.751953125,0.138671875,0.376953125,0.158203125,0.884765625,15.885394560907818
0.408203125,0.408203125,0.126953125,0.763671875,0.751953125,0.033203125,0.509765625,21.217174161068435
0.908203125,0.908203125,0.626953125,0.263671875,0.251953125,0.533203125,0.009765625,13.125115854408063
0.658203125,0.158203125,0.876953125,0.513671875,0.001953125,0.283203125,0.259765625,18.40480657126051
0.158203125,0.658203125,0.376953125,0.013671875,0.501953125,0.783203125,0.759765625,15.726874706353533
0.220703125,0.345703125,0.814453125,0.326171875,0.689453125,0.845703125,0.697265625,17.268739326185727
0.720703125,0.845703125,0.314453125,0.826171875,0.189453125,0.345703125,0.197265625,16.683894589375793
0.970703125,0.095703125,0.064453125,0.076171875,0.439453125,0.595703125,0.447265625,18.826926133111755
0.470703125,0.595703125,0.564453125,0.576171875,0.939453125,0.095703125,0.947265625,18.746181208421685
0.345703125,0.220703125,0.439453125,0.451171875,0.314453125,0.220703125,0.572265625,20.697080987812647
0.845703125,0.720703125,0.939453125,0.951171875,0.814453125,0.720703125,0.072265625,14.797633910312786
0.595703125,0.470703125,0.689453125,0.201171875,0.564453125,0.470703125,0.322265625,16.179641282688312
0.095703125,0.970703125,0.189453125,0.701171875,0.064453125,0.970703125,0.822265625,16.331258109564857
0.064453125,0.439453125,0.345703125,0.544921875,0.408203125,0.689453125,0.166015625,19.2079442659742
0.564453125,0.939453125,0.845703125,0.044921875,0.908203125,0.189453125,0.666015625,13.348852356034739
0.814453125,0.189453125,0.595703125,0.794921875,0.658203125,0.939453125,0.916015625,18.35870807850828
0.314453125,0.689453125,0.095703125,0.294921875,0.158203125,0.439453125,0.416015625,17.973027574865636
0.439453125,0.064453125,0.970703125,0.669921875,0.533203125,0.314453125,0.041015625,19.026083201717956
0.939453125,0.564453125,0.470703125,0.169921875,0.033203125,0.814453125,0.541015625,13.988859954239018
0.689453125,0.314453125,0.220703125,0.919921875,0.283203125,0.064453125,0.791015625,21.827979507596485
0.189453125,0.814453125,0.720703125,0.419921875,0.783203125,0.564453125,0.291015625,15.771401377443189
0.126953125,0.126953125,0.033203125,0.232421875,0.970703125,0.501953125,0.228515625,21.232632960621306
0.626953125,0.626953125,0.533203125,0.732421875,0.470703125,0.001953125,0.728515625,18.593080208604583
0.876953125,0.376953125,0.783203125,0.482421875,0.220703125,0.751953125,0.978515625,15.28306641771893
0.376953125,0.876953125,0.283203125,0.982421875,0.720703125,0.251953125,0.478515625,18.546093808632612
0.251953125,0.251953125,0.658203125,0.107421875,0.095703125,0.376953125,0.103515625,17.93420673926658
0.751953125,0.751953125,0.158203125,0.607421875,0.595703125,0.876953125,0.603515625,15.748213361567482
0.501953125,0.001953125,0.408203125,0.357421875,0.845703125,0.126953125,0.853515625,22.258155204104156
0.001953125,0.501953125,0.908203125,0.857421875,0.345703125,0.626953125,0.353515625,18.821373977933405
0.0029296875,0.2509765625,0.3623046875,0.1513671875,0.8955078125,0.4384765625,0.7177734375,20.864419681274217
0.5029296875,0.7509765625,0.8623046875,0.6513671875,0.3955078125,0.9384765625,0.2177734375,14.386821541399552
0.7529296875,0.0009765625,0.6123046875,0.4013671875,0.1455078125,0.1884765625,0.4677734375,20.053497035518546
0.2529296875,0.5009765625,0.1123046875,0.9013671875,0.6455078125,0.6884765625,0.9677734375,21.36094103688263
0.3779296875,0.1259765625,0.9873046875,0.0263671875,0.0205078125,0.5634765625,0.5927734375,17.57918147728869
0.8779296875,0.6259765625,0.4873046875,0.5263671875,0.5205078125,0.0634765625,0.0927734375,16.369149502402493
0.6279296875,0.3759765625,0.2373046875,0.2763671875,0.7705078125,0.8134765625,0.3427734375,17.45390816663769
0.1279296875,0.8759765625,0.7373046875,0.7763671875,0.2705078125,0.3134765625,0.8427734375,17.59462796446799
0.1904296875,0.0634765625,0.0498046875,0.5888671875,0.4580078125,0.2509765625,0.6552734375,24.018174652228737
0.6904296875,0.5634765625,0.5498046875,0.0888671875,0.9580078125,0.7509765625,0.1552734375,14.638463061062922
0.9404296875,0.3134765625,0.7998046875,0.8388671875,0.7080078125,0.0009765625,0.4052734375,18.49667298042977
0.4404296875,0.8134765625,0.2998046875,0.3388671875,0.2080078125,0.5009765625,0.9052734375,16.177479834725144
0.3154296875,0.4384765625,0.6748046875,0.7138671875,0.5830078125,0.6259765625,0.5302734375,18.684576843612284
0.8154296875,0.9384765625,0.1748046875,0.2138671875,0.0830078125,0.1259765625,0.0302734375,14.954556180588822
0.5654296875,0.1884765625,0.4248046875,0.9638671875,0.3330078125,0.8759765625,0.2802734375,20.07006484629497
0.0654296875,0.6884765625,0.9248046875,0.4638671875,0.8330078125,0.3759765625,0.7802734375,17.173431880939997
0.0966796875,0.2197265625,0.5185546875,0.3076171875,0.6767578125,0.1572265625,0.2490234375,19.989335453764713
0.5966796875,0.7197265625,0.0185546875,0.8076171875,0.1767578125,0.6572265625,0.7490234375,18.525806210358148
0.8466796875,0.4697265625,0.2685546875,0.0576171875,0.4267578125,0.4072265625,0.9990234375,16.501270060119783
0.3466796875,0.9697265625,0.7685546875,0.5576171875,0.9267578125,0.9072265625,0.4990234375,13.27440395698505
0.4716796875,0.3447265625,0.1435546875,0.4326171875,0.3017578125,0.7822265625,0.1240234375,18.606380600936575
0.9716796875,0.8447265625,0.6435546875,0.9326171875,0.8017578125,0.2822265625,0.6240234375,15.847189626951584
0.7216796875,0.0947265625,0.8935546875,0.1826171875,0.5517578125,0.5322265625,0.8740234375,17.65248512821144
0.2216796875,0.5947265625,0.3935546875,0.6826171875,0.0517578125,0.0322265625,0.3740234375,19.3961838217577
0.1591796875,0.4072265625,0.8310546875,0.9951171875,0.2392578125,0.0947265625,0.1865234375,19.589338459285603
0.6591796875,0.9072265625,0.3310546875,0.4951171875,0.7392578125,0.5947265625,0.6865234375,14.997783759427234
0.9091796875,0.1572265625,0.0810546875,0.7451171875,0.9892578125,0.3447265625,0.9365234375,22.046601793920015
0.4091796875,0.6572265625,0.5810546875,0.2451171875,0.4892578125,0.8447265625,0.4365234375,15.012632858373713
0.2841796875,0.0322265625,0.4560546875,0.8701171875,0.8642578125,0.9697265625,0.0615234375,20.799557223597194
0.7841796875,0.5322265625,0.9560546875,0.3701171875,0.3642578125,0.4697265625,0.5615234375,15.09165508925169
0.5341796875,0.2822265625,0.7060546875,0.6201171875,0.1142578125,0.7197265625,0.8115234375,18.50877373720685
0.0341796875,0.7822265625,0.2060546875,0.1201171875,0.6142578125,0.2197265625,0.3115234375,17.659803789514797
0.0498046875,0.0166015625,0.7529296875,0.6982421875,0.3173828125,0.8291015625,0.9521484375,22.443255818938162
0.5498046875,0.5166015625,0.2529296875,0.1982421875,0.8173828125,0.3291015625,0.4521484375,17.733346603408535
0.7998046875,0.2666015625,0.0029296875,0.9482421875,0.5673828125,0.5791015625,0.2021484375,20.424894598989763
0.2998046875,0.7666015625,0.5029296875,0.4482421875,0.0673828125,0.0791015625,0.7021484375,17.85921847464656
0.4248046875,0.3916015625,0.3779296875,0.5732421875,0.6923828125,0.2041015625,0.8271484375,20.462820411810526
0.9248046875,0.8916015625,0.8779296875,0.0732421875,0.1923828125,0.7041015625,0.3271484375,10.98944281895458
0.6748046875,0.1416015625,0.6279296875,0.8232421875,0.4423828125,0.4541015625,0.0771484375,19.19467985247908
0.1748046875,0.6416015625,0.1279296875,0.3232421875,0.9423828125,0.9541015625,0.5771484375,17.42584373168818
0.2373046875,0.3291015625,0.5654296875,0.0107421875,0.7548828125,0.8916015625,0.8896484375,16.56603872082142
0.7373046875,0.8291015625,0.0654296875,0.5107421875,0.2548828125,0.3916015625,0.3896484375,16.781113699438638
0.9873046875,0.0791015625,0.3154296875,0.2607421875,0.0048828125,0.6416015625,0.1396484375,18.075444157203265
0.4873046875,0.5791015625,0.8154296875,0.7607421875,0.5048828125,0.1416015625,0.6396484375,18.176641930875295
0.3623046875,0.2041015625,0.1904296875,0.1357421875,0.1298828125,0.0166015625,0.7646484375,21.23726580569119
0.8623046875,0.7041015625,0.6904296875,0.6357421875,0.6298828125,0.5166015625,0.2646484375,15.252459670247497
0.6123046875,0.4541015625,0.9404296875,0.3857421875,0.8798828125,0.2666015625,0.0146484375,16.04178508279806
0.1123046875,0.9541015625,0.4404296875,0.8857421875,0.3798828125,0.7666015625,0.5146484375,17.034173626101662
0.0810546875,0.4853515625,0.0966796875,0.8544921875,0.0986328125,0.5478515625,0.4833984375,21.481138581941863
0.5810546875,0.9853515625,0.5966796875,0.3544921875,0.5986328125,0.0478515625,0.9833984375,15.198294168440688
0.8310546875,0.2353515625,0.8466796875,0.6044921875,0.8486328125,0.7978515625,0.7333984375,16.951325646318093
0.3310546875,0.7353515625,0.3466796875,0.1044921875,0.3486328125,0.2978515625,0.2333984375,16.380769386225705
0.4560546875,0.1103515625,0.7216796875,0.9794921875,0.9736328125,0.4228515625,0.3583984375,20.93029819299587
0.9560546875,0.6103515625,0.2216796875,0.4794921875,0.4736328125,0.9228515625,0.8583984375,14.67678114375729
0.7060546875,0.3603515625,0.4716796875,0.7294921875,0.2236328125,0.1728515625,0.6083984375,19.641333433622304
0.2060546875,0.8603515625,0.9716796875,0.2294921875,0.7236328125,0.6728515625,0.1083984375,13.907943450679676
0.1435546875,0.1728515625,0.2841796875,0.4169921875,0.5361328125,0.7353515625,0.4208984375,20.893028030919883
0.6435546875,0.6728515625,0.7841796875,0.9169921875,0.0361328125,0.2353515625,0.9208984375,17.667257720528227
0.8935546875,0.4228515625,0.5341796875,0.1669921875,0.2861328125,0.9853515625,0.6708984375,13.907473614673147
0.3935546875,0.9228515625,0.0341796875,0.6669921875,0.7861328125,0.4853515625,0.1708984375,17.2859312183393
0.2685546875,0.2978515625,0.9091796875,0.2919921875,0.4111328125,0.3603515625,0.2958984375,17.955378476992777
0.7685546875,0.7978515625,0.4091796875,0.7919921875,0.9111328125,0.8603515625,0.7958984375,14.796564272586263
0.5185546875,0.0478515625,0.1591796875,0.0419921875,0.6611328125,0.1103515625,0.5458984375,20.922572540761948
0.0185546875,0.5478515625,0.6591796875,0.5419921875,0.1611328125,0.6103515625,0.0458984375,17.76665920868649
0.0263671875,0.1494140625,0.1826171875,0.9091796875,0.8251953125,0.6806640625,0.8193359375,24.46096095010851
0.5263671875,0.6494140625,0.6826171875,0.4091796875,0.3251953125,0.1806640625,0.3193359375,16.56576549664568
0.7763671875,0.3994140625,0.9326171875,0.6591796875,0.0751953125,0.9306640625,0.0693359375,15.519119253028897
0.2763671875,0.8994140625,0.4326171875,0.1591796875,0.5751953125,0.4306640625,0.5693359375,15.475248857582653
0.4013671875,0.2744140625,0.5576171875,0.7841796875,0.2001953125,0.3056640625,0.9443359375,21.40892391826529
0.9013671875,0.7744140625,0.0576171875,0.2841796875,0.7001953125,0.8056640625,0.4443359375,14.738452383259744
0.6513671875,0.0244140625,0.3076171875,0.5341796875,0.9501953125,0.0556640625,0.1943359375,20.593958674833537
0.1513671875,0.5244140625,0.8076171875,0.0341796875,0.4501953125,0.5556640625,0.6943359375,16.20556923240797
0.2138671875,0.4619140625,0.4951171875,0.3466796875,0.2626953125,0.6181640625,0.7568359375,18.441471516261164
0.7138671875,0.9619140625,0.9951171875,0.8466796875,0.7626953125,0.1181640625,0.2568359375,14.92905590353443
0.9638671875,0.2119140625,0.7451171875,0.0966796875,0.5126953125,0.8681640625,0.0068359375,15.09849755294973
0.4638671875,0.7119140625,0.2451171875,0.5966796875,0.0126953125,0.3681640625,0.5068359375,18.087011109218064
0.3388671875,0.0869140625,0.8701171875,0.4716796875,0.6376953125,0.4931640625,0.8818359375,20.37504259596587
0.8388671875,0.5869140625,0.3701171875,0.9716796875,0.1376953125,0.9931640625,0.3818359375,16.701677189886325
0.5888671875,0.3369140625,0.1201171875,0.2216796875,0.3876953125,0.2431640625,0.1318359375,18.517010038292852
0.0888671875,0.8369140625,0.6201171875,0.7216796875,0.8876953125,0.7431640625,0.6318359375,16.77439609798049
0.1201171875,0.3681640625,0.9638671875,0.5029296875,0.6064453125,0.9619140625,0.3505859375,17.234235024063427
0.6201171875,0.8681640625,0.4638671875,0.0029296875,0.1064453125,0.4619140625,0.8505859375,13.381908168151861
0.8701171875,0.1181640625,0.2138671875,0.7529296875,0.3564453125,0.7119140625,0.6005859375,20.63182959802731
0.3701171875,0.6181640625,0.7138671875,0.2529296875,0.8564453125,0.2119140625,0.1005859375,16.24330996172763
0.4951171875,0.2431640625,0.3388671875,0.6279296875,0.4814453125,0.0869140625,0.4755859375,20.800466781166676
0.9951171875,0.7431640625,0.8388671875,0.1279296875,0.9814453125,0.5869140625,0.9755859375,10.727666355125253
0.7451171875,0.4931640625,0.5888671875,0.8779296875,0.7314453125,0.3369140625,0.7255859375,18.61653057220623
0.2451171875,0.9931640625,0.0888671875,0.3779296875,0.2314453125,0.8369140625,0.2255859375,15.683351671664667
0.1826171875,0.0556640625,0.6513671875,0.1904296875,0.0439453125,0.7744140625,0.2880859375,19.36001191957009
0.6826171875,0.5556640625,0.1513671875,0.6904296875,0.5439453125,0.2744140625,0.7880859375,19.507606478560636
0.9326171875,0.3056640625,0.4013671875,0.4404296875,0.7939453125,0.5244140625,0.5380859375,17.891078415589277
0.4326171875,0.8056640625,0.9013671875,0.9404296875,0.2939453125,0.0244140625,0.0380859375,16.476533799428775
0.3076171875,0.4306640625,0.0263671875,0.0654296875,0.9189453125,0.1494140625,0.4130859375,19.385562709566123
0.8076171875,0.9306640625,0.5263671875,0.5654296875,0.4189453125,0.6494140625,0.9130859375,13.124739666428988
0.5576171875,0.1806640625,0.7763671875,0.3154296875,0.1689453125,0.3994140625,0.6630859375,18.720128051717982
0.0576171875,0.6806640625,0.2763671875,0.8154296875,0.6689453125,0.8994140625,0.1630859375,18.464074262355524
0.0419921875,0.3837890625,0.6982421875,0.4873046875,0.4033203125,0.0400390625,0.5849609375,20.258224009334526
0.5419921875,0.8837890625,0.1982421875,0.9873046875,0.9033203125,0.5400390625,0.0849609375,17.170801534304555
0.7919921875,0.1337890625,0.4482421875,0.2373046875,0.6533203125,0.2900390625,0.3349609375,18.71635638877932
0.2919921875,0.6337890625,0.9482421875,0.7373046875,0.1533203125,0.7900390625,0.8349609375,15.993107092736269
0.4169921875,0.0087890625,0.0732421875,0.3623046875,0.5283203125,0.9150390625,0.7099609375,21.83622715146318
0.9169921875,0.5087890625,0.5732421875,0.8623046875,0.0283203125,0.4150390625,0.2099609375,17.224389247717188
0.6669921875,0.2587890625,0.8232421875,0.1123046875,0.2783203125,0.6650390625,0.4599609375,16.18223874364738
0.1669921875,0.7587890625,0.3232421875,0.6123046875,0.7783203125,0.1650390625,0.9599609375,19.52846610153443
0.2294921875,0.1962890625,0.8857421875,0.7998046875,0.9658203125,0.2275390625,0.5224609375,20.81084705598292
0.7294921875,0.6962890625,0.3857421875,0.2998046875,0.4658203125,0.7275390625,0.0224609375,14.917193491128483
0.9794921875,0.4462890625,0.1357421875,0.5498046875,0.2158203125,0.4775390625,0.2724609375,17.82132999828902
0.4794921875,0.9462890625,0.6357421875,0.0498046875,0.7158203125,0.9775390625,0.7724609375,9.842109048718367
0.3544921875,0.3212890625,0.2607421875,0.9248046875,0.0908203125,0.8525390625,0.6474609375,20.994356798600286
0.8544921875,0.8212890625,0.7607421875,0.4248046875,0.5908203125,0.3525390625,0.1474609375,14.220394047103644
0.6044921875,0.0712890625,0.5107421875,0.6748046875,0.8408203125,0.6025390625,0.3974609375,20.37471904306789
0.1044921875,0.5712890625,0.0107421875,0.1748046875,0.3408203125,0.1025390625,0.8974609375,20.632824622929135
0.0732421875,0.1025390625,0.4169921875,0.0810546875,0.1845703125,0.3212890625,0.1162109375,19.80450657750841
0.5732421875,0.6025390625,0.9169921875,0.5810546875,0.6845703125,0.8212890625,0.6162109375,14.78404109598936
0.8232421875,0.3525390625,0.6669921875,0.3310546875,0.9345703125,0.0712890625,0.8662109375,18.082036047085666
0.3232421875,0.8525390625,0.1669921875,0.8310546875,0.4345703125,0.5712890625,0.3662109375,18.035061643449115
0.4482421875,0.4775390625,0.7919921875,0.2060546875,0.8095703125,0.6962890625,0.2412109375,15.698136674939636
0.9482421875,0.9775390625,0.2919921875,0.7060546875,0.3095703125,0.1962890625,0.7412109375,15.862072965427684
0.6982421875,0.2275390625,0.0419921875,0.4560546875,0.0595703125,0.9462890625,0.9912109375,19.453271207266027
0.1982421875,0.7275390625,0.5419921875,0.9560546875,0.5595703125,0.4462890625,0.4912109375,18.75167971460444
0.1357421875,0.2900390625,0.2294921875,0.6435546875,0.7470703125,0.3837890625,0.0537109375,20.327121825135546
0.6357421875,0.7900390625,0.7294921875,0.1435546875,0.2470703125,0.8837890625,0.5537109375,12.000843104189734
0.8857421875,0.0400390625,0.9794921875,0.8935546875,0.4970703125,0.1337890625,0.8037109375,20.620839623115543
0.3857421875,0.5400390625,0.4794921875,0.3935546875,0.9970703125,0.6337890625,0.3037109375,17.184447666200793
0.2607421875,0.1650390625,0.6044921875,0.5185546875,0.3720703125,0.5087890625,0.1787109375,19.668045845353905
0.7607421875,0.6650390625,0.1044921875,0.0185546875,0.8720703125,0.0087890625,0.6787109375,17.064411772697678
0.5107421875,0.4150390625,0.3544921875,0.7685546875,0.6220703125,0.7587890625,0.9287109375,19.270402426827403
0.0107421875,0.9150390625,0.8544921875,0.2685546875,0.1220703125,0.2587890625,0.4287109375,15.792940618002422
0.0146484375,0.0830078125,0.5849609375,0.8427734375,0.5712890625,0.1064453125,0.7529296875,23.954512345025496
0.5146484375,0.5830078125,0.0849609375,0.3427734375,0.0712890625,0.6064453125,0.2529296875,17.607011921705936
0.7646484375,0.3330078125,0.3349609375,0.5927734375,0.3212890625,0.3564453125,0.0029296875,18.052149864567127
0.2646484375,0.8330078125,0.8349609375,0.0927734375,0.8212890625,0.8564453125,0.5029296875,12.746893686438428
0.3896484375,0.4580078125,0.2099609375,0.9677734375,0.4462890625,0.9814453125,0.8779296875,19.901804676108046
0.8896484375,0.9580078125,0.7099609375,0.4677734375,0.9462890625,0.4814453125,0.3779296875,13.285903014400557
0.6396484375,0.2080078125,0.9599609375,0.7177734375,0.6962890625,0.7314453125,0.1279296875,17.576272590505546
0.1396484375,0.7080078125,0.4599609375,0.2177734375,0.1962890625,0.2314453125,0.6279296875,17.72058453557077
0.2021484375,0.2705078125,0.7724609375,0.4052734375,0.0087890625,0.1689453125,0.8154296875,20.27031646884148
0.7021484375,0.7705078125,0.2724609375,0.9052734375,0.5087890625,0.6689453125,0.3154296875,16.971962662943668
0.9521484375,0.0205078125,0.0224609375,0.1552734375,0.7587890625,0.4189453125,0.0654296875,19.102340911920056
0.4521484375,0.5205078125,0.5224609375,0.6552734375,0.2587890625,0.9189453125,0.5654296875,17.126668330483348
0.3271484375,0.1455078125,0.3974609375,0.2802734375,0.8837890625,0.7939453125,0.9404296875,19.999548660175606
0.8271484375,0.6455078125,0.8974609375,0.7802734375,0.3837890625,0.2939453125,0.4404296875,16.142295532515195
0.5771484375,0.3955078125,0.6474609375,0.0302734375,0.1337890625,0.5439453125,0.1904296875,15.985706622918629
0.0771484375,0.8955078125,0.1474609375,0.5302734375,0.6337890625,0.0439453125,0.6904296875,19.227862127075888
0.1083984375,0.4267578125,0.3037109375,0.7490234375,0.8525390625,0.2626953125,0.2841796875,20.588074562971336
0.6083984375,0.9267578125,0.8037109375,0.2490234375,0.3525390625,0.7626953125,0.7841796875,11.178680564424658
0.8583984375,0.1767578125,0.5537109375,0.9990234375,0.1025390625,0.0126953125,0.5341796875,20.797069855680814
0.3583984375,0.6767578125,0.0537109375,0.4990234375,0.6025390625,0.5126953125,0.0341796875,17.785314748183396
0.4833984375,0.0517578125,0.9287109375,0.6240234375,0.2275390625,0.6376953125,0.4091796875,19.47540870230791
0.9833984375,0.5517578125,0.4287109375,0.1240234375,0.7275390625,0.1376953125,0.9091796875,16.15714495287876
0.7333984375,0.3017578125,0.1787109375,0.8740234375,0.9775390625,0.8876953125,0.6591796875,19.851223121003045
0.2333984375,0.8017578125,0.6787109375,0.3740234375,0.4775390625,0.3876953125,0.1591796875,15.943607099059285
0.1708984375,0.2392578125,0.1162109375,0.0615234375,0.2900390625,0.4501953125,0.3466796875,20.071041660897396
0.6708984375,0.7392578125,0.6162109375,0.5615234375,0.7900390625,0.9501953125,0.8466796875,13.20572074529258
0.9208984375,0.4892578125,0.8662109375,0.3115234375,0.5400390625,0.2001953125,0.5966796875,15.813937079396013
0.4208984375,0.9892578125,0.3662109375,0.8115234375,0.0400390625,0.7001953125,0.0966796875,15.811163056077373
0.2958984375,0.3642578125,0.7412109375,0.1865234375,0.6650390625,0.5751953125,0.4716796875,17.40825184928494
0.7958984375,0.8642578125,0.2412109375,0.6865234375,0.1650390625,0.0751953125,0.9716796875,17.524935320463232
0.5458984375,0.1142578125,0.4912109375,0.4365234375,0.4150390625,0.8251953125,0.7216796875,19.495831095694605
0.0458984375,0.6142578125,0.9912109375,0.9365234375,0.9150390625,0.3251953125,0.2216796875,18.274272484111915
0.0615234375,0.3173828125,0.0380859375,0.2646484375,0.1494140625,0.7470703125,0.5185546875,20.727150985598602
0.5615234375,0.8173828125,0.5380859375,0.7646484375,0.6494140625,0.2470703125,0.0185546875,16.307758959321482
0.8115234375,0.0673828125,0.7880859375,0.0146484375,0.8994140625,0.9970703125,0.2685546875,15.776360683142547
0.3115234375,0.5673828125,0.2880859375,0.5146484375,0.3994140625,0.4970703125,0.7685546875,19.042531193853428
0.4365234375,0.1923828125,0.6630859375,0.3896484375,0.7744140625,0.3720703125,0.6435546875,19.638388390091762
0.9365234375,0.6923828125,0.1630859375,0.8896484375,0.2744140625,0.8720703125,0.1435546875,16.435484514678063
0.6865234375,0.4423828125,0.4130859375,0.1396484375,0.0244140625,0.1220703125,0.3935546875,17.40258748061306
0.1865234375,0.9423828125,0.9130859375,0.6396484375,0.5244140625,0.6220703125,0.8935546875,14.551974351644875
0.2490234375,0.0048828125,0.3505859375,0.9521484375,0.7119140625,0.5595703125,0.5810546875,23.76365983105597
0.7490234375,0.5048828125,0.8505859375,0.4521484375,0.2119140625,0.0595703125,0.0810546875,16.193757742197942
0.9990234375,0.2548828125,0.6005859375,0.7021484375,0.4619140625,0.8095703125,0.3310546875,17.335353327421046
0.4990234375,0.7548828125,0.1005859375,0.2021484375,0.9619140625,0.3095703125,0.8310546875,17.287731605215985
0.3740234375,0.3798828125,0.9755859375,0.8271484375,0.3369140625,0.4345703125,0.7060546875,18.96280208339144
0.8740234375,0.8798828125,0.4755859375,0.3271484375,0.8369140625,0.9345703125,0.2060546875,12.620832777555092
0.6240234375,0.1298828125,0.2255859375,0.5771484375,0.5869140625,0.1845703125,0.4560546875,21.172931303136625
0.1240234375,0.6298828125,0.7255859375,0.0771484375,0.0869140625,0.6845703125,0.9560546875,15.185446533927118
0.0927734375,0.1611328125,0.8193359375,0.1708984375,0.4306640625,0.9033203125,0.0498046875,17.789034142409392
0.5927734375,0.6611328125,0.3193359375,0.6708984375,0.9306640625,0.4033203125,0.5498046875,17.94205386914668
0.8427734375,0.4111328125,0.0693359375,0.4208984375,0.6806640625,0.6533203125,0.7998046875,18.31502530964035
0.3427734375,0.9111328125,0.5693359375,0.9208984375,0.1806640625,0.1533203125,0.2998046875,17.35099997442291
0.4677734375,0.2861328125,0.4443359375,0.0458984375,0.5556640625,0.0283203125,0.1748046875,18.0590810126208
0.9677734375,0.7861328125,0.9443359375,0.5458984375,0.0556640625,0.5283203125,0.6748046875,13.149356827704128
0.7177734375,0.0361328125,0.6943359375,0.2958984375,0.3056640625,0.2783203125,0.9248046875,20.006833088670703
0.2177734375,0.5361328125,0.1943359375,0.7958984375,0.8056640625,0.7783203125,0.4248046875,19.69038065625008
0.1552734375,0.4736328125,0.5068359375,0.6083984375,0.9931640625,0.8408203125,0.1123046875,18.10833769248967
0.6552734375,0.9736328125,0.0068359375,0.1083984375,0.4931640625,0.3408203125,0.6123046875,15.361610316177966
0.9052734375,0.2236328125,0.2568359375,0.8583984375,0.2431640625,0.5908203125,0.8623046875,20.57135342133706
0.4052734375,0.7236328125,0.7568359375,0.3583984375,0.7431640625,0.0908203125,0.3623046875,16.38292854062498
0.2802734375,0.0986328125,0.1318359375,0.7333984375,0.1181640625,0.2158203125,0.2373046875,22.137961360252064
0.7802734375,0.5986328125,0.6318359375,0.2333984375,0.6181640625,0.7158203125,0.7373046875,14.027485107404516
0.5302734375,0.3486328125,0.8818359375,0.9833984375,0.8681640625,0.4658203125,0.9873046875,19.541999719083268
0.0302734375,0.8486328125,0.3818359375,0.4833984375,0.3681640625,0.9658203125,0.4873046875,16.216594559059637
0.0224609375,0.4501953125,0.9052734375,0.1005859375,0.6416015625,0.7705078125,0.6513671875,16.393713402006313
0.5224609375,0.9501953125,0.4052734375,0.6005859375,0.1416015625,0.2705078125,0.1513671875,15.936133432666097
0.7724609375,0.2001953125,0.1552734375,0.3505859375,0.3916015625,0.5205078125,0.4013671875,19.348894833842348
0.2724609375,0.7001953125,0.6552734375,0.8505859375,0.8916015625,0.0205078125,0.9013671875,19.435289098757412
0.3974609375,0.0751953125,0.2802734375,0.2255859375,0.2666015625,0.1455078125,0.5263671875,21.2001333330173
0.8974609375,0.5751953125,0.7802734375,0.7255859375,0.7666015625,0.6455078125,0.0263671875,15.390504288463545
0.6474609375,0.3251953125,0.5302734375,0.4755859375,0.5166015625,0.3955078125,0.2763671875,18.17130079422049
0.1474609375,0.8251953125,0.0302734375,0.9755859375,0.0166015625,0.8955078125,0.7763671875,19.218809810095866
0.2099609375,0.1376953125,0.7177734375,0.6630859375,0.2041015625,0.9580078125,0.7138671875,20.158902013820693
0.7099609375,0.6376953125,0.2177734375,0.1630859375,0.7041015625,0.4580078125,0.2138671875,16.086758199799256
0.9599609375,0.3876953125,0.4677734375,0.9130859375,0.9541015625,0.7080078125,0.4638671875,17.981342704060555
0.4599609375,0.8876953125,0.9677734375,0.4130859375,0.4541015625,0.2080078125,0.9638671875,14.623786176359221
0.3349609375,0.2626953125,0.0927734375,0.5380859375,0.8291015625,0.0830078125,0.5888671875,21.961706680373297
0.8349609375,0.7626953125,0.5927734375,0.0380859375,0.3291015625,0.5830078125,0.0888671875,13.352874556097676
0.5849609375,0.0126953125,0.8427734375,0.7880859375,0.0791015625,0.3330078125,0.3388671875,20.379051474344546
0.0849609375,0.5126953125,0.3427734375,0.2880859375,0.5791015625,0.8330078125,0.8388671875,18.14741393052449
0.1162109375,0.0439453125,0.2490234375,0.4443359375,0.9228515625,0.6142578125,0.1826171875,21.460552703273784
0.6162109375,0.5439453125,0.7490234375,0.9443359375,0.4228515625,0.1142578125,0.6826171875,18.813839368764302
0.8662109375,0.2939453125,0.9990234375,0.1943359375,0.1728515625,0.8642578125,0.9326171875,13.367045394735076
0.3662109375,0.7939453125,0.4990234375,0.6943359375,0.6728515625,0.3642578125,0.4326171875,17.340767370928194
0.4912109375,0.4189453125,0.6240234375,0.3193359375,0.0478515625,0.4892578125,0.0576171875,16.862305605379056
0.9912109375,0.9189453125,0.1240234375,0.8193359375,0.5478515625,0.9892578125,0.5576171875,14.217791917103373
0.7412109375,0.1689453125,0.3740234375,0.0693359375,0.7978515625,0.2392578125,0.8076171875,19.178044696043504
0.2412109375,0.6689453125,0.8740234375,0.5693359375,0.2978515625,0.7392578125,0.3076171875,16.021513384656167
